,is_attack,P101,P203,P205,P301,P401,P601,MV301,MV302,MV304,UV401,MV101,MV201,MV303,AIT503,FIT101,LIT101,AIT202,AIT203,FIT201,DPIT301,FIT301,LIT301,AIT402,FIT401,LIT401,AIT501,AIT502,AIT504,FIT501,FIT502,FIT503,FIT504,PIT501,PIT502,PIT503,FIT601,AIT201,classification
6642,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,101627.789,0.0,821.285461,9.127019,244.680847,0.000384455,1.30610156,5.12443e-06,1009.87732,10.53576,0.7948012,811.5996,7.72417355,69.9820557,24.72443,0.7995386,0.276162416,0.610568762,0.212151289,160.327484,2.899433,114.8103,0.000320379,143.937454,0.0
6643,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.4817,9.129262,244.680847,0.000384455,1.30610156,0.000512443,1009.87732,10.53576,0.799411,811.292,7.72417355,69.9820557,24.72443,0.7995386,0.275778145,0.610568762,0.212151289,160.327484,2.899433,114.87439,0.000320379,1.43937454,0.0
6644,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0499,9.129262,244.680847,0.000384455,1.30610156,0.000512443,1009.87732,10.53576,0.7948012,810.9075,7.72353268,69.9820557,24.72443,0.7995386,0.002687332,0.610568762,0.212151289,160.327484,2.867395,114.87439,0.000320379,143.937454,0.0
6645,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0892,9.129582,244.629578,0.000384455,1.30610156,0.000512443,1009.87732,10.53576,0.7948012,810.753662,7.72353268,69.9820557,24.72443,0.7995386,0.266683757,0.610568762,0.212151289,160.327484,2.899433,114.87439,0.000320379,143.937454,0.0
6646,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6647,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.8537,9.133428,244.629578,0.000384455,0.0130610156,0.000512443,1009.87732,10.53576,0.7948012,810.1384,7.72353268,69.9820557,24.72443,0.7995386,0.284744471,0.610568762,0.212151289,160.327484,2.899433,114.650093,0.000320379,144.161758,0.0
6648,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.775146,9.133428,244.629578,0.000384455,1.30610156,0.000512443,1009.87732,10.53576,0.799411,810.0231,7.72353268,69.9820557,24.72443,0.7995386,0.293070316,0.610568762,0.212151289,160.327484,2.899433,114.650093,0.000320379,144.161758,0.0
6649,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,8.20814453,9.13503,244.629578,0.000384455,1.30610156,0.000512443,1009.87732,10.53576,0.796209753,810.0231,0.0772353268,69.9820557,24.72443,0.7995386,0.296784937,0.6096726,0.211446673,160.327484,2.899433,114.922455,0.000320379,144.161758,2.0
6650,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6651,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,10.1627789,,,,,,,,,,,,,,,,,,,,,,,,
6652,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.6574,9.137914,244.629578,0.0384455,1.13323522,0.000512443,1009.07623,10.53576,0.7985146,809.330933,7.727378,69.9820557,24.3783646,0.7995386,0.285897285,0.610568762,0.212087229,160.327484,2.899433,114.794281,0.000320379,144.161758,0.0
6653,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.696655,9.137914,244.603943,0.000384455,130.610156,0.000512443,1008.71576,10.53576,0.7985146,809.5232,7.727378,69.9820557,24.5706234,0.7995386,0.278724223,0.610568762,0.212087229,160.327484,2.899433,114.794281,0.000320379,144.001541,0.0
6654,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.696655,9.137914,244.603943,0.000384455,1.30610156,0.000512443,1008.71576,10.53576,0.7985146,809.2156,7.727378,69.9820557,24.5706234,0.7980005,0.2762905,0.610568762,0.212087229,160.327484,2.867395,114.682137,0.000320379,144.001541,0.0
6655,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.4219,9.137914,244.603943,0.000384455,1.30610156,0.000512443,10.0871576,10.53576,0.7985146,809.061768,7.727378,69.9820557,24.5706234,0.797744155,0.291148961,0.610568762,0.212087229,160.327484,2.867395,114.650093,0.000320379,144.001541,1.0
6656,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.5789,9.134709,240.194824,0.000384455,1.30610156,0.0512443,1008.71576,10.53576,0.7985146,809.1771,7.727378,69.9820557,24.5706234,0.797744155,0.296784937,0.610568762,0.212087229,160.327484,2.867395,114.650093,0.000320379,144.001541,0.0
6657,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.5004,9.134709,244.603943,0.000384455,1.30610156,0.000512443,1008.71576,10.53576,0.7985146,809.5232,7.727378,70.1615,24.5706234,0.797744155,0.296913028,0.610568762,0.211895064,160.327484,2.867395,114.650093,0.000320379,144.001541,0.0
6658,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.5789,9.134709,244.603943,0.000384455,1.30610156,0.000512443,1008.71576,10.53576,0.7965939,809.8308,7.727378,70.1615,24.6475258,0.797744155,0.296913028,0.610568762,0.212087229,160.327484,2.867395,114.714172,0.000320379,144.001541,0.0
6659,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.2649,9.134709,244.603943,0.000384455,1.30610156,0.0512443,1008.71576,10.3819532,0.7965939,809.561646,7.727378,70.1615,24.6475258,0.797744155,0.2917894,0.610568762,0.212087229,160.279419,2.867395,114.714172,3.20379e-06,144.001541,0.0
6660,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.4611,9.134709,244.552673,0.000384455,1.33491266,0.000512443,1008.51544,10.3819532,0.7972341,809.792358,7.730262,70.1615,24.6475258,0.797744155,0.28102985,0.610568762,0.212087229,160.279419,2.867395,114.714172,0.000320379,144.001541,0.0
6661,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6662,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.107849,9.129262,244.552673,0.000384455,1.33491266,0.000512443,1007.91467,10.3819532,0.7972341,809.63855,7.730262,70.1615,24.6475258,0.797744155,0.295632124,0.610568762,0.212087229,160.279419,2.867395,114.714172,0.000320379,144.001541,0.0
6663,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6664,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.9901,9.128301,244.552673,0.000384455,1.13323522,0.000512443,1008.23511,10.3819532,0.7960817,809.254,7.730262,70.1615,24.6475258,0.797744155,0.2960164,0.610568762,0.212087229,160.279419,2.867395,114.714172,0.000320379,144.001541,0.0
6665,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.3826,9.393618,244.552673,0.000384455,1.31890643,0.000512443,1008.27515,10.2025118,0.7960817,809.1387,7.730262,70.1615,24.6475258,0.797744155,0.2960164,0.610568762,0.212087229,160.695969,2.867395,114.714172,0.000320379,144.001541,0.0
6666,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.2649,9.127019,240.194824,0.000384455,1.31890643,0.000512443,1008.27515,10.1256084,0.7960817,808.831055,7.730262,70.1615,24.6475258,0.797744155,0.2898681,0.610568762,0.212087229,160.151245,286.7395,114.922455,0.000320379,144.001541,0.0
6667,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6668,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,8.201864,9.123815,244.37323,0.000384455,1.13323522,0.000512443,1008.07489,0.10407588,0.7960817,808.677246,7.72577572,70.1615,24.6475258,0.797744155,0.295632124,0.610568762,0.212087229,160.151245,0.02867395,114.714172,0.000320379,144.001541,2.0
6669,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6670,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.4611,9.123815,244.37323,0.000384455,1.31890643,0.000512443,1008.07489,10.3819532,0.798130453,807.639038,7.72577572,70.1615,24.6475258,0.799282253,0.286153466,0.00609800637,0.212087229,160.231354,2.867395,114.714172,0.000320379,144.001541,0.0
6671,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.2649,9.123815,244.245071,0.000384455,1.31890643,0.000512443,1008.07489,10.3819532,0.799411,807.1392,7.72577572,70.1615,24.6475258,0.799282253,0.286153466,0.6089044,0.212087229,160.231354,2.867395,114.714172,0.000320379,144.001541,0.0
6672,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6673,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.6574,9.121251,244.168167,0.000384455,1.31890643,0.000512443,1008.07489,10.3819532,0.7964658,805.9472,7.72577572,70.1615,24.6475258,0.799282253,0.2957602,0.608264267,0.211895064,160.295441,2.867395,114.714172,0.000320379,144.001541,0.0
6674,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,819.9116,9.393618,244.04,0.000384455,1.31890643,0.000512443,1008.07489,10.3819532,0.7960817,805.7934,7.72577572,70.1615,24.6475258,0.799282253,0.2960164,0.6103127,0.211895064,160.295441,2.867395,114.714172,0.000320379,144.033585,0.0
6675,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.225647,9.121572,244.04,0.000384455,0.0131890643,0.000512443,1008.07489,10.3819532,0.7955695,805.4858,7.72577572,70.1615,24.6475258,0.799282253,0.2871782,0.611465,0.211895064,160.295441,2.867395,114.714172,0.000320379,144.001541,0.0
6676,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.4611,9.122853,244.014359,0.000384455,1.31890643,5.12443e-06,1007.83453,10.3819532,0.7955695,805.024353,7.72577572,70.1615,24.9166889,0.799282253,0.00285897285,0.611465,0.211895064,160.295441,286.7395,114.714172,0.000320379,144.001541,0.0
6677,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6678,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6679,0,1,1,1,1,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.814453,0.09124776,243.834915,0.000384455,1.31890643,0.000512443,1007.83453,10.3819532,0.7955695,803.9477,7.72577572,70.1615,24.9166889,0.799282253,0.296272576,0.609928668,0.211895064,160.19931,2.867395,1.14714172,0.000320379,144.001541,0.0
6680,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.971436,9.124776,243.834915,0.000384455,1.31890643,0.000512443,1007.83453,10.3819532,0.7955695,803.5632,7.72577572,70.1615,24.9166889,0.799282253,0.296272576,0.609928668,0.211895064,160.19931,2.867395,114.553963,0.000320379,144.001541,0.0
6681,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0892,9.124776,243.834915,0.000384455,1.31890643,0.000512443,1008.07489,10.3819532,0.7955695,803.101746,7.755896,70.49474,24.9166889,0.799282253,0.296272576,0.609928668,0.00211895064,160.19931,2.867395,114.553963,0.000320379,144.001541,0.0
6682,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6683,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6684,0,1,1,1,1,2,1,CLOSED,OPEN,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.6574,9.129582,243.834915,3.84455e-06,1.2868942,0.000512443,1008.55554,10.5101252,0.798130453,803.4478,7.755896,70.49474,24.5706234,0.799282253,0.316254646,0.609928668,0.211895064,160.19931,2.867395,114.714172,0.000320379,144.001541,0.0
6685,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6686,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6687,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.1677,9.129582,240.194824,0.000384455,1.2868942,0.000512443,1007.87463,10.5101252,0.798130453,802.7941,7.755896,70.41784,24.7628822,0.799282253,0.296272576,0.609928668,0.211895064,160.19931,2.867395,114.714172,0.000320379,144.001541,0.0
6688,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.892944,9.129582,243.963089,0.000384455,1.2868942,0.0512443,1009.23645,10.5101252,0.798130453,802.871033,7.730262,70.41784,24.7628822,0.799282253,0.296272576,0.609928668,0.211895064,160.19931,0.02867395,114.714172,0.000320379,144.001541,0.0
6689,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.892944,9.129582,243.963089,0.000384455,1.2868942,0.000512443,1009.23645,10.5101252,0.00798130453,802.9095,7.730262,70.41784,24.7628822,0.7972315,0.296272576,0.610952854,0.211895064,160.19931,2.867395,114.714172,0.000320379,144.033585,0.0
6690,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.285461,9.129582,243.886185,0.000384455,1.2868942,0.000512443,1009.23645,10.4844913,0.7960817,800.2948,7.731864,70.41784,24.7628822,0.7972315,0.296272576,0.610952854,0.211895064,160.19931,2.867395,114.714172,0.000320379,144.001541,0.0
6691,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.207,9.129582,243.86055,0.000384455,1.2868942,0.000512443,1009.23645,10.3819532,0.795953631,802.7172,7.73506832,70.41784,24.7628822,0.7972315,0.282182664,0.610952854,0.211895064,160.19931,2.867395,114.714172,0.000320379,144.001541,0.0
6692,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.6574,9.129582,243.783646,0.000384455,1.2868942,0.000512443,1009.23645,1038.19532,0.795953631,802.524963,7.755896,70.41784,24.7628822,0.7972315,0.2762905,0.610952854,0.211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,4.0
6693,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,8.21442444,9.124776,243.783646,0.000384455,1.2868942,0.000512443,1009.23645,10.3819532,0.7972341,802.332764,7.73506832,70.41784,24.7628822,0.7972315,0.356603056,0.609928668,0.00211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,2.0
6694,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0892,9.123815,243.783646,0.000384455,1.2868942,0.000512443,1009.23645,10.3819532,0.7972341,802.409668,7.73506832,70.41784,24.7628822,0.797359645,0.286665827,0.609928668,0.211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,0.0
6695,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0107,9.123815,243.783646,0.000384455,1.2868942,0.000512443,1009.23645,10.6126633,0.7972341,802.332764,7.73506832,70.41784,24.6475258,0.7980005,0.288331,0.609928668,0.211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,0.0
6696,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6697,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6698,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,10.1627789,0.0,820.6574,9.117406,2.43783646,0.000384455,128.68942,0.000512443,1009.31653,10.6126633,0.7972341,802.332764,7.73218441,70.36657,24.6475258,0.799666762,0.2985782,0.609928668,0.211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,0.0
6699,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6700,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6701,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,8.20775146,9.11324,243.783646,0.000384455,1.2868942,0.000512443,1009.31653,10.4844913,0.7955695,802.601868,7.73218441,70.18713,24.6475258,0.7982569,0.303317547,0.609928668,0.211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,2.0
6702,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.6574,9.11324,243.783646,0.000384455,1.13323522,0.000512443,1009.15631,10.4844913,0.794929266,802.255859,7.727378,70.18713,24.6475258,0.797744155,0.2972973,0.6096726,0.211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,0.0
6703,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.8537,9.11324,243.783646,0.000384455,1.2868942,0.000512443,1008.95605,10.4844913,0.794929266,801.6406,7.72577572,70.18713,24.6475258,0.797744155,0.296272576,0.6096726,0.211895064,160.19931,2.867395,114.634071,0.000320379,144.001541,0.0
6704,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6705,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6706,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.5789,9.1119585,243.783646,0.000384455,1.2868942,0.000512443,1008.876,10.4844913,0.794929266,800.9485,7.72577572,70.18713,24.8013325,0.7967188,0.296272576,0.609800637,0.211895064,160.19931,2.867395,114.569984,0.000320379,144.001541,0.0
6707,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6708,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.971436,9.110997,243.783646,0.000384455,1.30290031,0.000512443,1008.876,1048.44913,0.795441449,800.410156,7.72577572,70.18713,24.8013325,0.7967188,0.296272576,0.6085203,0.211895064,160.19931,2.867395,114.569984,0.000320379,144.001541,4.0
6709,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.696655,9.110997,2.43783646,0.000384455,1.30290031,0.000512443,1008.876,10.4844913,0.7978744,800.141,7.72577572,70.18713,24.8013325,0.7972315,0.296272576,0.6085203,0.211895064,160.19931,2.867395,114.746216,0.000320379,144.001541,0.0
6710,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6711,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,10.1627789,0.0,820.892944,9.115163,243.783646,0.000384455,1.30290031,0.000512443,1008.876,10.4844913,0.7971061,799.9487,7.72577572,0.6985388,24.8013325,0.8001795,0.279364675,0.6108248,0.211895064,160.279419,2.867395,114.746216,0.000320379,144.001541,0.0
6712,0,1,1,1,1,2,1,CLOSED,CLOSED,CLOSED,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,821.0107,9.116445,243.783646,0.000384455,1.30290031,0.000512443,1008.876,10.4844913,0.796209753,799.9487,7.72577572,69.85388,24.8013325,0.8001795,0.276162416,0.6108248,0.211895064,160.279419,2.867395,114.746216,0.000320379,144.001541,0.0
6713,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6714,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6715,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.696655,9.118047,243.655472,0.000384455,1.13323522,0.000512443,1008.876,10.4844913,0.7951853,799.718,7.72801876,69.85388,24.6090736,0.7995386,0.00275778145,0.6108248,0.211895064,160.279419,2.867395,114.602028,0.000320379,144.001541,0.0
6716,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6717,0,1,1,1,1,2,1,CLOSED,CLOSED,SEMI_OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.775146,9.118047,243.655472,0.000384455,1.466163,0.006661756,1009.11627,10.4844913,0.7958256,799.602661,7.731223,69.85388,24.6090736,0.7995386,0.2906366,0.6108248,0.211895064,1.60167267,2.867395,114.602028,0.000320379,144.001541,0.0
6718,0,1,1,1,1,2,1,CLOSED,CLOSED,ALMOST_OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.6574,9.118047,243.655472,0.000384455,1.466163,0.006661756,1009.11627,10.4844913,0.7958256,799.602661,7.731223,69.85388,24.6090736,0.799282253,0.2906366,0.6108248,0.211895064,160.167267,2.867395,114.602028,0.000320379,144.001541,0.0
6719,0,1,1,1,1,2,1,CLOSED,CLOSED,ALMOST_OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6720,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6721,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,10.1627789,0.0,820.304138,9.118047,243.629837,0.000384455,1.8983289,0.08903693,1009.11627,10.4844913,0.801715851,800.179443,7.731223,69.85388,24.7628822,0.7995386,0.296400666,0.6108248,0.211895064,1.60167267,2.867395,114.746216,0.000320379,144.001541,0.0
6722,0,1,1,1,1,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.3826,9.118047,243.578568,0.000384455,2.43293428,0.110559516,1009.11627,10.4844913,0.801715851,800.025635,7.731864,69.85388,24.7628822,0.7995386,0.288074821,0.6108248,0.211895064,160.167267,2.867395,1.14746216,0.000320379,144.001541,0.0
6723,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.1864,0.0911324,243.578568,0.000384455,2.92592359,0.154885814,1009.11627,10.4844913,0.7992829,800.179443,7.73218441,69.85388,24.7628822,0.7995386,0.300627649,0.6108248,0.211895064,160.167267,2.867395,114.746216,0.000320379,144.001541,0.0
6724,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.2649,9.11324,243.578568,0.000384455,3.46052885,0.312205732,10.0911627,10.4844913,0.7992829,799.7565,7.73218441,69.85388,24.7628822,0.7995386,0.356603056,0.6108248,0.211895064,1.60247375,2.867395,114.922455,0.000320379,144.001541,1.0
6725,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.5004,9.1119585,243.578568,0.000384455,4.01434135,0.514876842,1008.63562,3.92207122,0.7992829,799.8334,7.73218441,69.85388,24.7628822,0.7995386,0.0031087485,0.6108248,0.211895064,160.247375,2.867395,114.746216,0.000320379,144.001541,0.0
6726,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6727,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,0.0,820.6574,9.107153,240.194824,0.000384455,5.041936,1.02347624,1008.63562,10.4844913,0.7972341,799.525757,7.73218441,69.85388,24.7628822,0.798513234,0.30088383,0.6108248,0.210742071,160.327484,2.867395,114.666115,0.000320379,144.033585,0.0
6728,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,1016.27789,,,,,,,,,,,,,,,,,,,,,,,,
6729,0,1,1,1,2,2,1,CLOSED,CLOSED,OPEN,2,CLOSED,CLOSED,CLOSED,10.1627789,,,,,,,,,,,,,,,,,,,,,,,,
